"id","finished","age","female","region","raceeth","smartphone","nodipdeg","hsged","somcol","aadeg","bach","ma","docprof","socloc","major","parented","empstat","occ","income","percclass","asian","black","hisp","white","multirace","otherrace","lower","working","middle","high","taste1","similarity","siminf","taste2","alterjob","altered","alterclass","altertaste","control","alterlike","surprise","classicaltaste","operataste","jazztaste","bwaysttaste","moodeztaste","bbandtaste","croldtaste","countrytaste","bluegtaste","folktaste","hymgostaste","latspsaltaste","raphiphoptaste","blurbtaste","reggaetaste","toppoptaste","controcktaste","indalttaste","danclubtaste","hvymtltaste","classicallis","operalis","jazzlis","bwaystlis","moodezlis","bbandlis","croldlis","countrylis","blueglis","folklis","hymgoslis","latspsallis","raphiphoplis","blurblis","reggaelis","toppoplis","controcklis","indaltlis","danclublis","hvymtllis","nonelis","favgen","classicalfemale","classicalmale","classicalwhite","classicalblack","classicalhisp","classicalasian","classicalgrad","classicalnocol","classicalyoung","classicalmidage","classicalold","classicallc","classicalwc","classicalmc","classicaluc","classicalnone","operafemale","operamale","operawhite","operablack","operahisp","operaasian","operagrad","operanocol","operayoung","operamidage","operaold","operalc","operawc","operamc","operauc","operanone","jazzfemale","jazzmale","jazzwhite","jazzblack","jazzhisp","jazzasian","jazzgrad","jazznocol","jazzyoung","jazzmidage","jazzold","jazzlc","jazzwc","jazzmc","jazzuc","jazznone","bwaystfemale","bwaystmale","bwaystwhite","bwaystblack","bwaysthisp","bwaystasian","bwaystgrad","bwaystnocol","bwaystyoung","bwaystmidage","bwaystold","bwaystlc","bwaystwc","bwaystmc","bwaystuc","bwaystnone","moodezfemale","moodezmale","moodezwhite","moodezblack","moodezhisp","moodezasian","moodezgrad","moodeznocol","moodezyoung","moodezmidage","moodezold","moodezlc","moodezwc","moodezmc","moodezuc","moodeznone","bbandfemale","bbandmale","bbandwhite","bbandblack","bbandhisp","bbandasian","bbandgrad","bbandnocol","bbandyoung","bbandmidage","bbandold","bbandlc","bbandwc","bbandmc","bbanduc","bbandnone","croldfemale","croldmale","croldwhite","croldblack","croldhisp","croldasian","croldgrad","croldnocol","croldyoung","croldmidage","croldold","croldlc","croldwc","croldmc","crolduc","croldnone","countryfemale","countrymale","countrywhite","countryblack","countryhisp","countryasian","countrygrad","countrynocol","countryyoung","countrymidage","countryold","countrylc","countrywc","countrymc","countryuc","countrynone","bluegfemale","bluegmale","bluegwhite","bluegblack","blueghisp","bluegasian","blueggrad","bluegnocol","bluegyoung","bluegmidage","bluegold","blueglc","bluegwc","bluegmc","blueguc","bluegnone","folkfemale","folkmale","folkwhite","folkblack","folkhisp","folkasian","folkgrad","folknocol","folkyoung","folkmidage","folkold","folklc","folkwc","folkmc","folkuc","folknone","hymgosfemale","hymgosmale","hymgoswhite","hymgosblack","hymgoshisp","hymgosasian","hymgosgrad","hymgosnocol","hymgosyoung","hymgosmidage","hymgosold","hymgoslc","hymgoswc","hymgosmc","hymgosuc","hymgosnone","latspsalfemale","latspsalmale","latspsalwhite","latspsalblack","latspsalhisp","latspsalasian","latspsalgrad","latspsalnocol","latspsalyoung","latspsalmidage","latspsalold","latspsallc","latspsalwc","latspsalmc","latspsaluc","latspsalnone","raphiphopfemale","raphiphopmale","raphiphopwhite","raphiphopblack","raphiphophisp","raphiphopasian","raphiphopgrad","raphiphopnocol","raphiphopyoung","raphiphopmidage","raphiphopold","raphiphoplc","raphiphopwc","raphiphopmc","raphiphopuc","raphiphopnone","blurbfemale","blurbmale","blurbwhite","blurbblack","blurbhisp","blurbasian","blurbgrad","blurbnocol","blurbyoung","blurbmidage","blurbold","blurblc","blurbwc","blurbmc","blurbuc","blurbnone","reggaefemale","reggaemale","reggaewhite","reggaeblack","reggaehisp","reggaeasian","reggaegrad","reggaenocol","reggaeyoung","reggaemidage","reggaeold","reggaelc","reggaewc","reggaemc","reggaeuc","reggaenone","toppopfemale","toppopmale","toppopwhite","toppopblack","toppophisp","toppopasian","toppopgrad","toppopnocol","toppopyoung","toppopmidage","toppopold","toppoplc","toppopwc","toppopmc","toppopuc","toppopnone","controckfemale","controckmale","controckwhite","controckblack","controckhisp","controckasian","controckgrad","controcknocol","controckyoung","controckmidage","controckold","controcklc","controckwc","controckmc","controckuc","controcknone","indaltfemale","indaltmale","indaltwhite","indaltblack","indalthisp","indaltasian","indaltgrad","indaltnocol","indaltyoung","indaltmidage","indaltold","indaltlc","indaltwc","indaltmc","indaltuc","indaltnone","danclubfemale","danclubmale","danclubwhite","danclubblack","danclubhisp","danclubasian","danclubgrad","danclubnocol","danclubyoung","danclubmidage","danclubold","danclublc","danclubwc","danclubmc","danclubuc","danclubnone","hvymtlfemale","hvymtlmale","hvymtlwhite","hvymtlblack","hvymtlhisp","hvymtlasian","hvymtlgrad","hvymtlnocol","hvymtlyoung","hvymtlmidage","hvymtlold","hvymtllc","hvymtlwc","hvymtlmc","hvymtluc","hvymtlnone","assigned_class","subgroup_competence"
1129,1,7,1,1,4,0,0,0,0,0,1,0,0,2,"Accounting",0,2,1,4,2,0,0,0,1,0,0,0,1,0,0,4,3,1,4,1,3,3,1,0,1,2,1,3,3,1,1,3,1,1,3,1,2,2,3,3,2,1,1,1,3,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.866666666666667
1130,1,11,0,9,3,0,0,1,0,0,0,0,0,1,"None",0,2,13,2,2,0,0,1,0,0,0,0,1,0,0,4,3,NA,4,NA,NA,0,2,2,0,NA,3,3,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.733333333333333
1131,1,10,1,5,4,0,0,0,0,0,0,1,0,3,"Business",0,2,24,10,3,0,0,0,1,0,0,0,0,1,0,4,3,2,4,2,2,2,2,0,0,3,3,3,1,1,3,2,1,1,1,1,3,1,3,1,3,1,1,1,1,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8
1132,1,8,1,3,4,0,0,0,0,1,1,0,0,3,"Mass Communication",0,2,10,5,2,0,0,0,1,0,0,0,1,0,0,4,3,3,4,3,2,2,2,0,0,1,1,3,1,3,1,3,1,1,4,3,1,3,2,1,3,1,1,3,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0.666666666666667
1133,1,8,1,3,4,0,0,0,1,0,0,0,0,1,"business",0,2,1,3,3,0,0,0,1,0,0,0,0,1,0,4,4,3,4,1,2,2,1,0,1,2,2,2,3,3,3,3,1,3,3,2,2,2,3,3,3,1,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.733333333333333
1134,1,8,0,4,4,0,0,0,0,0,1,0,0,3,"English",1,2,24,9,3,0,0,0,1,0,0,0,0,1,0,4,5,1,4,2,1,1,1,0,1,2,3,2,3,3,2,3,1,2,2,2,2,2,2,1,1,3,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0.8
1135,1,14,0,5,4,0,0,0,0,0,1,0,0,2,"economics",0,2,18,7,3,0,0,0,1,0,0,0,0,1,0,4,3,3,4,2,1,1,1,0,1,2,2,2,1,3,1,1,3,2,2,2,1,2,3,3,3,1,3,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.733333333333333
1136,1,10,0,2,4,0,0,0,0,0,0,0,1,3,"Criminal justice",0,2,7,5,3,0,0,0,1,0,0,0,0,1,0,4,4,2,4,1,3,3,2,0,0,3,2,2,2,2,1,3,1,2,2,3,3,2,2,1,2,1,1,2,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,7,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0.866666666666667
1137,1,11,1,2,4,0,0,0,0,1,0,0,0,1,"liberal aarts",1,2,19,1,3,0,0,0,1,0,0,0,0,1,0,5,4,1,6,1,3,3,2,0,0,2,1,1,4,1,1,3,1,3,4,3,1,2,2,2,2,3,3,2,2,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,2,0.933333333333333
1138,1,7,0,5,3,0,0,0,0,0,0,0,1,2,"Business and Educaton",0,2,1,23,4,0,0,1,0,0,0,0,0,0,1,5,2,1,5,1,2,1,1,0,1,2,1,2,2,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.866666666666667
1139,1,10,1,8,4,0,0,0,1,0,0,0,0,1,"undecided",0,2,18,6,3,0,0,0,1,0,0,0,0,1,0,5,3,2,5,3,2,2,2,0,0,3,1,3,3,1,1,1,1,1,3,1,1,3,3,1,1,1,3,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0.666666666666667
1140,1,7,1,9,2,0,0,1,1,0,0,0,0,1,"SOCIAL WORK",1,2,12,6,2,0,1,0,0,0,0,0,1,0,0,5,2,2,3,2,1,3,1,0,1,1,1,3,1,3,1,1,3,3,2,4,1,1,1,1,1,1,2,4,1,2,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.666666666666667
1141,1,9,1,2,4,0,0,0,1,0,0,0,0,1,"Sociology",1,2,1,7,2,0,0,0,1,0,0,0,1,0,0,5,3,1,5,3,2,2,2,0,0,3,1,2,1,3,1,3,1,3,1,3,1,3,3,1,3,1,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,7,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,2,0.933333333333333
1142,1,3,0,1,3,0,0,0,1,0,0,0,0,1,"electrical",0,2,24,4,3,0,0,1,0,0,0,0,0,1,0,5,3,3,6,1,2,2,1,0,1,2,3,4,4,4,1,3,4,3,4,4,4,1,1,3,1,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.8
